GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US06065040405,06065040405,"Census Tract 404.05, Riverside County, California",73750,8164
1400000US06065040501,06065040501,"Census Tract 405.01, Riverside County, California",49818,11496
1400000US06065040502,06065040502,"Census Tract 405.02, Riverside County, California",50278,6091
1400000US06065040503,06065040503,"Census Tract 405.03, Riverside County, California",34095,5307
1400000US06065040603,06065040603,"Census Tract 406.03, Riverside County, California",57530,10725
1400000US06065040604,06065040604,"Census Tract 406.04, Riverside County, California",89650,8353
1400000US06065040605,06065040605,"Census Tract 406.05, Riverside County, California",45179,5815
1400000US06065040606,06065040606,"Census Tract 406.06, Riverside County, California",45491,7113
1400000US06065040607,06065040607,"Census Tract 406.07, Riverside County, California",74157,10230
1400000US06065040609,06065040609,"Census Tract 406.09, Riverside County, California",117491,8876
1400000US06065040611,06065040611,"Census Tract 406.11, Riverside County, California",106897,18380
1400000US06065040613,06065040613,"Census Tract 406.13, Riverside County, California",115172,12992
1400000US06065040615,06065040615,"Census Tract 406.15, Riverside County, California",99523,14081
1400000US06065040616,06065040616,"Census Tract 406.16, Riverside County, California",117306,10967
1400000US06065040701,06065040701,"Census Tract 407.01, Riverside County, California",97218,14484
1400000US06065040702,06065040702,"Census Tract 407.02, Riverside County, California",58068,13269
1400000US06065040703,06065040703,"Census Tract 407.03, Riverside County, California",71392,9098
1400000US06065040806,06065040806,"Census Tract 408.06, Riverside County, California",99491,11767
1400000US06065040807,06065040807,"Census Tract 408.07, Riverside County, California",94833,10495
1400000US06065040808,06065040808,"Census Tract 408.08, Riverside County, California",59970,12770
1400000US06065040809,06065040809,"Census Tract 408.09, Riverside County, California",64007,13799
1400000US06065040812,06065040812,"Census Tract 408.12, Riverside County, California",72167,21501
1400000US06065040813,06065040813,"Census Tract 408.13, Riverside County, California",109531,17778
1400000US06065040814,06065040814,"Census Tract 408.14, Riverside County, California",65642,12451
1400000US06065040815,06065040815,"Census Tract 408.15, Riverside County, California",68580,26033
1400000US06065040816,06065040816,"Census Tract 408.16, Riverside County, California",87232,6621
1400000US06065040821,06065040821,"Census Tract 408.21, Riverside County, California",73199,8994
1400000US06065040901,06065040901,"Census Tract 409.01, Riverside County, California",71843,3601
1400000US06065040902,06065040902,"Census Tract 409.02, Riverside County, California",57802,10630
1400000US06065040903,06065040903,"Census Tract 409.03, Riverside County, California",49659,20311
1400000US06065040904,06065040904,"Census Tract 409.04, Riverside County, California",55139,14417
1400000US06065041001,06065041001,"Census Tract 410.01, Riverside County, California",40946,8206
1400000US06065041002,06065041002,"Census Tract 410.02, Riverside County, California",48375,6741
1400000US06065041003,06065041003,"Census Tract 410.03, Riverside County, California",62773,8517
1400000US06065041004,06065041004,"Census Tract 410.04, Riverside County, California",41339,9085
1400000US06065041101,06065041101,"Census Tract 411.01, Riverside County, California",31794,2724
1400000US06065041102,06065041102,"Census Tract 411.02, Riverside County, California",47647,11743
1400000US06065041201,06065041201,"Census Tract 412.01, Riverside County, California",33226,8101
1400000US06065041202,06065041202,"Census Tract 412.02, Riverside County, California",54102,6726
1400000US06065041203,06065041203,"Census Tract 412.03, Riverside County, California",42275,7044
1400000US06065041301,06065041301,"Census Tract 413.01, Riverside County, California",52333,8411
1400000US06065041302,06065041302,"Census Tract 413.02, Riverside County, California",46224,5878
1400000US06065041403,06065041403,"Census Tract 414.03, Riverside County, California",53824,2470
1400000US06065041404,06065041404,"Census Tract 414.04, Riverside County, California",70592,12280
1400000US06065041405,06065041405,"Census Tract 414.05, Riverside County, California",53069,6331
1400000US06065041406,06065041406,"Census Tract 414.06, Riverside County, California",57500,10501
1400000US06065041407,06065041407,"Census Tract 414.07, Riverside County, California",47543,4823
1400000US06065041408,06065041408,"Census Tract 414.08, Riverside County, California",45439,4676
1400000US06065041409,06065041409,"Census Tract 414.09, Riverside County, California",93702,5449
1400000US06065041410,06065041410,"Census Tract 414.10, Riverside County, California",31250,8746
1400000US06065041411,06065041411,"Census Tract 414.11, Riverside County, California",40119,13318
1400000US06065041412,06065041412,"Census Tract 414.12, Riverside County, California",51477,6560
1400000US06065041500,06065041500,"Census Tract 415, Riverside County, California",39868,10573
1400000US06065041600,06065041600,"Census Tract 416, Riverside County, California",30682,5633
1400000US06065041702,06065041702,"Census Tract 417.02, Riverside County, California",64810,6455
1400000US06065041703,06065041703,"Census Tract 417.03, Riverside County, California",31543,3833
1400000US06065041704,06065041704,"Census Tract 417.04, Riverside County, California",34545,7071
1400000US06065041803,06065041803,"Census Tract 418.03, Riverside County, California",119566,10774
1400000US06065041804,06065041804,"Census Tract 418.04, Riverside County, California",98659,13085
1400000US06065041805,06065041805,"Census Tract 418.05, Riverside County, California",69345,8507
1400000US06065041806,06065041806,"Census Tract 418.06, Riverside County, California",94013,17211
1400000US06065041807,06065041807,"Census Tract 418.07, Riverside County, California",70324,9937
1400000US06065041808,06065041808,"Census Tract 418.08, Riverside County, California",105257,8986
1400000US06065041809,06065041809,"Census Tract 418.09, Riverside County, California",52978,5318
1400000US06065041810,06065041810,"Census Tract 418.10, Riverside County, California",105833,12269
1400000US06065041812,06065041812,"Census Tract 418.12, Riverside County, California",75509,5140
1400000US06065041813,06065041813,"Census Tract 418.13, Riverside County, California",44800,4542
1400000US06065041904,06065041904,"Census Tract 419.04, Riverside County, California",80259,7398
1400000US06065041905,06065041905,"Census Tract 419.05, Riverside County, California",70156,10864
1400000US06065041906,06065041906,"Census Tract 419.06, Riverside County, California",54286,6240
1400000US06065041909,06065041909,"Census Tract 419.09, Riverside County, California",62434,14274
1400000US06065041910,06065041910,"Census Tract 419.10, Riverside County, California",70491,8741
1400000US06065041911,06065041911,"Census Tract 419.11, Riverside County, California",104139,10289
1400000US06065041912,06065041912,"Census Tract 419.12, Riverside County, California",114345,14629
1400000US06065041913,06065041913,"Census Tract 419.13, Riverside County, California",82183,5578
1400000US06065042003,06065042003,"Census Tract 420.03, Riverside County, California",90909,19742
1400000US06065042004,06065042004,"Census Tract 420.04, Riverside County, California",91136,36555
1400000US06065042005,06065042005,"Census Tract 420.05, Riverside County, California",127315,17818
1400000US06065042007,06065042007,"Census Tract 420.07, Riverside County, California",66542,13830
1400000US06065042008,06065042008,"Census Tract 420.08, Riverside County, California",100854,10830
1400000US06065042009,06065042009,"Census Tract 420.09, Riverside County, California",52216,14692
1400000US06065042010,06065042010,"Census Tract 420.10, Riverside County, California",35565,4403
1400000US06065042012,06065042012,"Census Tract 420.12, Riverside County, California",65405,11088
1400000US06065042013,06065042013,"Census Tract 420.13, Riverside County, California",89333,18951
1400000US06065042014,06065042014,"Census Tract 420.14, Riverside County, California",108497,12387
1400000US06065042206,06065042206,"Census Tract 422.06, Riverside County, California",47177,20393
1400000US06065042207,06065042207,"Census Tract 422.07, Riverside County, California",84750,11598
1400000US06065042208,06065042208,"Census Tract 422.08, Riverside County, California",113438,5769
1400000US06065042209,06065042209,"Census Tract 422.09, Riverside County, California",25721,3910
1400000US06065042210,06065042210,"Census Tract 422.10, Riverside County, California",33455,4915
1400000US06065042212,06065042212,"Census Tract 422.12, Riverside County, California",57235,3819
1400000US06065042213,06065042213,"Census Tract 422.13, Riverside County, California",61250,3670
1400000US06065042214,06065042214,"Census Tract 422.14, Riverside County, California",84625,12653
1400000US06065042217,06065042217,"Census Tract 422.17, Riverside County, California",95469,8307
1400000US06065042300,06065042300,"Census Tract 423, Riverside County, California",45987,7848
1400000US06065042401,06065042401,"Census Tract 424.01, Riverside County, California",58036,22800
1400000US06065042402,06065042402,"Census Tract 424.02, Riverside County, California",82946,13662
1400000US06065042403,06065042403,"Census Tract 424.03, Riverside County, California",66917,8672
1400000US06065042404,06065042404,"Census Tract 424.04, Riverside County, California",41036,3539
1400000US06065042405,06065042405,"Census Tract 424.05, Riverside County, California",34194,6603
1400000US06065042406,06065042406,"Census Tract 424.06, Riverside County, California",52723,8732
1400000US06065042407,06065042407,"Census Tract 424.07, Riverside County, California",57955,11289
1400000US06065042408,06065042408,"Census Tract 424.08, Riverside County, California",60000,12444
1400000US06065042409,06065042409,"Census Tract 424.09, Riverside County, California",55655,8942
1400000US06065042410,06065042410,"Census Tract 424.10, Riverside County, California",78906,10147
1400000US06065042411,06065042411,"Census Tract 424.11, Riverside County, California",74632,16710
1400000US06065042412,06065042412,"Census Tract 424.12, Riverside County, California",92866,12542
1400000US06065042505,06065042505,"Census Tract 425.05, Riverside County, California",29167,5414
1400000US06065042506,06065042506,"Census Tract 425.06, Riverside County, California",49970,6408
1400000US06065042507,06065042507,"Census Tract 425.07, Riverside County, California",66581,11699
1400000US06065042508,06065042508,"Census Tract 425.08, Riverside County, California",41080,8384
1400000US06065042509,06065042509,"Census Tract 425.09, Riverside County, California",48813,3847
1400000US06065042510,06065042510,"Census Tract 425.10, Riverside County, California",42581,4788
1400000US06065042511,06065042511,"Census Tract 425.11, Riverside County, California",43320,3984
1400000US06065042512,06065042512,"Census Tract 425.12, Riverside County, California",40406,4186
1400000US06065042513,06065042513,"Census Tract 425.13, Riverside County, California",61188,15856
1400000US06065042514,06065042514,"Census Tract 425.14, Riverside County, California",32150,12943
1400000US06065042515,06065042515,"Census Tract 425.15, Riverside County, California",25332,5720
1400000US06065042516,06065042516,"Census Tract 425.16, Riverside County, California",44631,10720
1400000US06065042517,06065042517,"Census Tract 425.17, Riverside County, California",42219,7667
1400000US06065042518,06065042518,"Census Tract 425.18, Riverside County, California",50895,2342
1400000US06065042519,06065042519,"Census Tract 425.19, Riverside County, California",24722,7448
1400000US06065042520,06065042520,"Census Tract 425.20, Riverside County, California",33115,3600
1400000US06065042521,06065042521,"Census Tract 425.21, Riverside County, California",43542,11409
1400000US06065042617,06065042617,"Census Tract 426.17, Riverside County, California",36276,6171
1400000US06065042618,06065042618,"Census Tract 426.18, Riverside County, California",47859,4928
1400000US06065042619,06065042619,"Census Tract 426.19, Riverside County, California",67366,6632
1400000US06065042620,06065042620,"Census Tract 426.20, Riverside County, California",63621,12180
1400000US06065042621,06065042621,"Census Tract 426.21, Riverside County, California",58107,10085
1400000US06065042622,06065042622,"Census Tract 426.22, Riverside County, California",63735,3522
1400000US06065042623,06065042623,"Census Tract 426.23, Riverside County, California",76800,10508
1400000US06065042624,06065042624,"Census Tract 426.24, Riverside County, California",93668,12592
1400000US06065042706,06065042706,"Census Tract 427.06, Riverside County, California",40169,6416
1400000US06065042708,06065042708,"Census Tract 427.08, Riverside County, California",68281,14675
1400000US06065042709,06065042709,"Census Tract 427.09, Riverside County, California",39823,3578
1400000US06065042711,06065042711,"Census Tract 427.11, Riverside County, California",35000,3451
1400000US06065042714,06065042714,"Census Tract 427.14, Riverside County, California",70729,2718
1400000US06065042715,06065042715,"Census Tract 427.15, Riverside County, California",85427,9528
1400000US06065042716,06065042716,"Census Tract 427.16, Riverside County, California",76111,11783
1400000US06065042717,06065042717,"Census Tract 427.17, Riverside County, California",60143,16007
1400000US06065042719,06065042719,"Census Tract 427.19, Riverside County, California",39299,5260
1400000US06065042720,06065042720,"Census Tract 427.20, Riverside County, California",43448,6877
1400000US06065042723,06065042723,"Census Tract 427.23, Riverside County, California",32303,5375
1400000US06065042724,06065042724,"Census Tract 427.24, Riverside County, California",77326,6333
1400000US06065042726,06065042726,"Census Tract 427.26, Riverside County, California",83219,17201
1400000US06065042728,06065042728,"Census Tract 427.28, Riverside County, California",39806,6668
1400000US06065042729,06065042729,"Census Tract 427.29, Riverside County, California",50913,5499
1400000US06065042730,06065042730,"Census Tract 427.30, Riverside County, California",56810,8016
1400000US06065042731,06065042731,"Census Tract 427.31, Riverside County, California",62689,6072
1400000US06065042732,06065042732,"Census Tract 427.32, Riverside County, California",66977,6336
1400000US06065042733,06065042733,"Census Tract 427.33, Riverside County, California",79101,7602
1400000US06065042737,06065042737,"Census Tract 427.37, Riverside County, California",76010,15745
1400000US06065042738,06065042738,"Census Tract 427.38, Riverside County, California",78667,18049
1400000US06065042739,06065042739,"Census Tract 427.39, Riverside County, California",86725,9932
1400000US06065042740,06065042740,"Census Tract 427.40, Riverside County, California",33589,5237
1400000US06065042741,06065042741,"Census Tract 427.41, Riverside County, California",29547,4475
1400000US06065042742,06065042742,"Census Tract 427.42, Riverside County, California",72500,14418
1400000US06065042743,06065042743,"Census Tract 427.43, Riverside County, California",80988,15811
1400000US06065042744,06065042744,"Census Tract 427.44, Riverside County, California",70664,13977
1400000US06065042745,06065042745,"Census Tract 427.45, Riverside County, California",57137,7271
1400000US06065042800,06065042800,"Census Tract 428, Riverside County, California",38561,8686
1400000US06065042901,06065042901,"Census Tract 429.01, Riverside County, California",39673,6405
1400000US06065042902,06065042902,"Census Tract 429.02, Riverside County, California",35486,3578
1400000US06065042903,06065042903,"Census Tract 429.03, Riverside County, California",43736,6163
1400000US06065042904,06065042904,"Census Tract 429.04, Riverside County, California",35332,10790
1400000US06065043001,06065043001,"Census Tract 430.01, Riverside County, California",37309,5171
1400000US06065043003,06065043003,"Census Tract 430.03, Riverside County, California",41169,5682
1400000US06065043005,06065043005,"Census Tract 430.05, Riverside County, California",46463,8560
1400000US06065043006,06065043006,"Census Tract 430.06, Riverside County, California",36979,6230
1400000US06065043007,06065043007,"Census Tract 430.07, Riverside County, California",81061,12456
1400000US06065043008,06065043008,"Census Tract 430.08, Riverside County, California",59792,19339
1400000US06065043009,06065043009,"Census Tract 430.09, Riverside County, California",71680,5915
1400000US06065043010,06065043010,"Census Tract 430.10, Riverside County, California",78143,6628
1400000US06065043206,06065043206,"Census Tract 432.06, Riverside County, California",56426,10341
1400000US06065043211,06065043211,"Census Tract 432.11, Riverside County, California",72867,8332
1400000US06065043216,06065043216,"Census Tract 432.16, Riverside County, California",51209,8682
1400000US06065043217,06065043217,"Census Tract 432.17, Riverside County, California",85601,13328
1400000US06065043218,06065043218,"Census Tract 432.18, Riverside County, California",95521,10849
1400000US06065043220,06065043220,"Census Tract 432.20, Riverside County, California",40213,6005
1400000US06065043222,06065043222,"Census Tract 432.22, Riverside County, California",86094,17515
1400000US06065043227,06065043227,"Census Tract 432.27, Riverside County, California",73232,7907
1400000US06065043228,06065043228,"Census Tract 432.28, Riverside County, California",64766,18942
1400000US06065043229,06065043229,"Census Tract 432.29, Riverside County, California",55196,5880
1400000US06065043235,06065043235,"Census Tract 432.35, Riverside County, California",88601,17394
1400000US06065043239,06065043239,"Census Tract 432.39, Riverside County, California",70893,8830
1400000US06065043240,06065043240,"Census Tract 432.40, Riverside County, California",82352,9401
1400000US06065043242,06065043242,"Census Tract 432.42, Riverside County, California",94063,14907
1400000US06065043244,06065043244,"Census Tract 432.44, Riverside County, California",80172,6865
1400000US06065043246,06065043246,"Census Tract 432.46, Riverside County, California",92250,15382
1400000US06065043247,06065043247,"Census Tract 432.47, Riverside County, California",97163,10056
1400000US06065043248,06065043248,"Census Tract 432.48, Riverside County, California",88821,3961
1400000US06065043250,06065043250,"Census Tract 432.50, Riverside County, California",86875,16765
1400000US06065043252,06065043252,"Census Tract 432.52, Riverside County, California",107042,23134
1400000US06065043254,06065043254,"Census Tract 432.54, Riverside County, California",74432,11933
1400000US06065043256,06065043256,"Census Tract 432.56, Riverside County, California",73750,10981
1400000US06065043257,06065043257,"Census Tract 432.57, Riverside County, California",110559,11378
1400000US06065043262,06065043262,"Census Tract 432.62, Riverside County, California",95446,9800
1400000US06065043264,06065043264,"Census Tract 432.64, Riverside County, California",97244,6282
1400000US06065043265,06065043265,"Census Tract 432.65, Riverside County, California",93438,9364
1400000US06065043266,06065043266,"Census Tract 432.66, Riverside County, California",46875,12937
1400000US06065043267,06065043267,"Census Tract 432.67, Riverside County, California",79097,10666
1400000US06065043270,06065043270,"Census Tract 432.70, Riverside County, California",63988,9743
1400000US06065043271,06065043271,"Census Tract 432.71, Riverside County, California",54112,17993
1400000US06065043272,06065043272,"Census Tract 432.72, Riverside County, California",106025,26269
1400000US06065043274,06065043274,"Census Tract 432.74, Riverside County, California",68021,8994
1400000US06065043276,06065043276,"Census Tract 432.76, Riverside County, California",87957,17194
1400000US06065043278,06065043278,"Census Tract 432.78, Riverside County, California",104425,11109
1400000US06065043279,06065043279,"Census Tract 432.79, Riverside County, California",57154,10509
1400000US06065043291,06065043291,"Census Tract 432.91, Riverside County, California",57629,14055
1400000US06065043304,06065043304,"Census Tract 433.04, Riverside County, California",49990,14677
1400000US06065043306,06065043306,"Census Tract 433.06, Riverside County, California",38333,3731
1400000US06065043307,06065043307,"Census Tract 433.07, Riverside County, California",26272,2646
1400000US06065043308,06065043308,"Census Tract 433.08, Riverside County, California",29605,5891
1400000US06065043309,06065043309,"Census Tract 433.09, Riverside County, California",33750,14065
1400000US06065043310,06065043310,"Census Tract 433.10, Riverside County, California",31552,5237
1400000US06065043311,06065043311,"Census Tract 433.11, Riverside County, California",57446,10495
1400000US06065043312,06065043312,"Census Tract 433.12, Riverside County, California",42248,4714
1400000US06065043313,06065043313,"Census Tract 433.13, Riverside County, California",40074,3672
1400000US06065043314,06065043314,"Census Tract 433.14, Riverside County, California",48786,8095
1400000US06065043315,06065043315,"Census Tract 433.15, Riverside County, California",55865,10519
1400000US06065043316,06065043316,"Census Tract 433.16, Riverside County, California",36100,4125
1400000US06065043317,06065043317,"Census Tract 433.17, Riverside County, California",59281,7880
1400000US06065043401,06065043401,"Census Tract 434.01, Riverside County, California",23630,3496
1400000US06065043403,06065043403,"Census Tract 434.03, Riverside County, California",31691,3357
1400000US06065043404,06065043404,"Census Tract 434.04, Riverside County, California",25260,4553
1400000US06065043405,06065043405,"Census Tract 434.05, Riverside County, California",20895,3068
1400000US06065043503,06065043503,"Census Tract 435.03, Riverside County, California",26887,4603
1400000US06065043504,06065043504,"Census Tract 435.04, Riverside County, California",50052,10115
1400000US06065043505,06065043505,"Census Tract 435.05, Riverside County, California",25332,4440
1400000US06065043506,06065043506,"Census Tract 435.06, Riverside County, California",45508,12172
1400000US06065043507,06065043507,"Census Tract 435.07, Riverside County, California",31016,3250
1400000US06065043508,06065043508,"Census Tract 435.08, Riverside County, California",40315,10542
1400000US06065043509,06065043509,"Census Tract 435.09, Riverside County, California",54227,5793
1400000US06065043512,06065043512,"Census Tract 435.12, Riverside County, California",54115,5614
1400000US06065043513,06065043513,"Census Tract 435.13, Riverside County, California",45523,3028
1400000US06065043517,06065043517,"Census Tract 435.17, Riverside County, California",62424,8236
1400000US06065043601,06065043601,"Census Tract 436.01, Riverside County, California",22299,6439
1400000US06065043602,06065043602,"Census Tract 436.02, Riverside County, California",27162,9436
1400000US06065043701,06065043701,"Census Tract 437.01, Riverside County, California",24375,5985
1400000US06065043702,06065043702,"Census Tract 437.02, Riverside County, California",35455,6797
1400000US06065043703,06065043703,"Census Tract 437.03, Riverside County, California",37156,9886
1400000US06065043802,06065043802,"Census Tract 438.02, Riverside County, California",39522,5708
1400000US06065043807,06065043807,"Census Tract 438.07, Riverside County, California",58875,14466
1400000US06065043809,06065043809,"Census Tract 438.09, Riverside County, California",48600,6846
1400000US06065043810,06065043810,"Census Tract 438.10, Riverside County, California",64318,6890
1400000US06065043811,06065043811,"Census Tract 438.11, Riverside County, California",63615,17864
1400000US06065043812,06065043812,"Census Tract 438.12, Riverside County, California",44103,3240
1400000US06065043813,06065043813,"Census Tract 438.13, Riverside County, California",41365,4121
1400000US06065043814,06065043814,"Census Tract 438.14, Riverside County, California",34128,6625
1400000US06065043818,06065043818,"Census Tract 438.18, Riverside County, California",79375,14554
1400000US06065043820,06065043820,"Census Tract 438.20, Riverside County, California",74071,13022
1400000US06065043821,06065043821,"Census Tract 438.21, Riverside County, California",53221,15671
1400000US06065043822,06065043822,"Census Tract 438.22, Riverside County, California",85614,16532
1400000US06065043823,06065043823,"Census Tract 438.23, Riverside County, California",108566,7158
1400000US06065043900,06065043900,"Census Tract 439, Riverside County, California",42558,7582
1400000US06065044000,06065044000,"Census Tract 440, Riverside County, California",29583,7191
1400000US06065044101,06065044101,"Census Tract 441.01, Riverside County, California",31392,4113
1400000US06065044102,06065044102,"Census Tract 441.02, Riverside County, California",34191,9339
1400000US06065044103,06065044103,"Census Tract 441.03, Riverside County, California",39838,3451
1400000US06065044104,06065044104,"Census Tract 441.04, Riverside County, California",55354,9691
1400000US06065044200,06065044200,"Census Tract 442, Riverside County, California",32625,9653
1400000US06065044300,06065044300,"Census Tract 443, Riverside County, California",45246,6351
1400000US06065044402,06065044402,"Census Tract 444.02, Riverside County, California",62483,11667
1400000US06065044403,06065044403,"Census Tract 444.03, Riverside County, California",37365,3357
1400000US06065044404,06065044404,"Census Tract 444.04, Riverside County, California",49432,20418
1400000US06065044405,06065044405,"Census Tract 444.05, Riverside County, California",61974,6806
1400000US06065044505,06065044505,"Census Tract 445.05, Riverside County, California",42600,4740
1400000US06065044507,06065044507,"Census Tract 445.07, Riverside County, California",33133,6128
1400000US06065044509,06065044509,"Census Tract 445.09, Riverside County, California",26163,3333
1400000US06065044510,06065044510,"Census Tract 445.10, Riverside County, California",29028,2717
1400000US06065044515,06065044515,"Census Tract 445.15, Riverside County, California",35275,4415
1400000US06065044516,06065044516,"Census Tract 445.16, Riverside County, California",36917,3614
1400000US06065044517,06065044517,"Census Tract 445.17, Riverside County, California",54844,16884
1400000US06065044518,06065044518,"Census Tract 445.18, Riverside County, California",46483,6985
1400000US06065044520,06065044520,"Census Tract 445.20, Riverside County, California",51286,5038
1400000US06065044521,06065044521,"Census Tract 445.21, Riverside County, California",34063,29482
1400000US06065044522,06065044522,"Census Tract 445.22, Riverside County, California",38893,7271
1400000US06065044602,06065044602,"Census Tract 446.02, Riverside County, California",35843,12409
1400000US06065044604,06065044604,"Census Tract 446.04, Riverside County, California",58801,6399
1400000US06065044605,06065044605,"Census Tract 446.05, Riverside County, California",49872,7368
1400000US06065044606,06065044606,"Census Tract 446.06, Riverside County, California",41641,9217
1400000US06065044701,06065044701,"Census Tract 447.01, Riverside County, California",41500,4466
1400000US06065044702,06065044702,"Census Tract 447.02, Riverside County, California",37014,9490
1400000US06065044804,06065044804,"Census Tract 448.04, Riverside County, California",45511,9614
1400000US06065044805,06065044805,"Census Tract 448.05, Riverside County, California",55565,11827
1400000US06065044806,06065044806,"Census Tract 448.06, Riverside County, California",30991,6175
1400000US06065044807,06065044807,"Census Tract 448.07, Riverside County, California",43600,5707
1400000US06065044904,06065044904,"Census Tract 449.04, Riverside County, California",56631,7096
1400000US06065044907,06065044907,"Census Tract 449.07, Riverside County, California",34458,6311
1400000US06065044911,06065044911,"Census Tract 449.11, Riverside County, California",52574,7499
1400000US06065044915,06065044915,"Census Tract 449.15, Riverside County, California",28256,3671
1400000US06065044916,06065044916,"Census Tract 449.16, Riverside County, California",45747,4396
1400000US06065044917,06065044917,"Census Tract 449.17, Riverside County, California",85781,19221
1400000US06065044918,06065044918,"Census Tract 449.18, Riverside County, California",71481,24652
1400000US06065044919,06065044919,"Census Tract 449.19, Riverside County, California",44074,10972
1400000US06065044921,06065044921,"Census Tract 449.21, Riverside County, California",66354,31370
1400000US06065044922,06065044922,"Census Tract 449.22, Riverside County, California",73775,15488
1400000US06065044923,06065044923,"Census Tract 449.23, Riverside County, California",50884,21777
1400000US06065044924,06065044924,"Census Tract 449.24, Riverside County, California",64207,6672
1400000US06065044925,06065044925,"Census Tract 449.25, Riverside County, California",50446,8768
1400000US06065044926,06065044926,"Census Tract 449.26, Riverside County, California",43241,8940
1400000US06065044927,06065044927,"Census Tract 449.27, Riverside County, California",53093,7202
1400000US06065044928,06065044928,"Census Tract 449.28, Riverside County, California",71141,15499
1400000US06065044929,06065044929,"Census Tract 449.29, Riverside County, California",51159,12078
1400000US06065044930,06065044930,"Census Tract 449.30, Riverside County, California",51042,13164
1400000US06065044931,06065044931,"Census Tract 449.31, Riverside County, California",49706,7878
1400000US06065044932,06065044932,"Census Tract 449.32, Riverside County, California",58140,14164
1400000US06065045000,06065045000,"Census Tract 450, Riverside County, California",36279,4442
1400000US06065045103,06065045103,"Census Tract 451.03, Riverside County, California",52917,8109
1400000US06065045108,06065045108,"Census Tract 451.08, Riverside County, California",42412,8978
1400000US06065045109,06065045109,"Census Tract 451.09, Riverside County, California",59563,12188
1400000US06065045110,06065045110,"Census Tract 451.10, Riverside County, California",59081,7301
1400000US06065045114,06065045114,"Census Tract 451.14, Riverside County, California",91875,17267
1400000US06065045115,06065045115,"Census Tract 451.15, Riverside County, California",86250,9453
1400000US06065045116,06065045116,"Census Tract 451.16, Riverside County, California",45909,14977
1400000US06065045117,06065045117,"Census Tract 451.17, Riverside County, California",53811,11459
1400000US06065045118,06065045118,"Census Tract 451.18, Riverside County, California",32857,4596
1400000US06065045119,06065045119,"Census Tract 451.19, Riverside County, California",54802,9409
1400000US06065045120,06065045120,"Census Tract 451.20, Riverside County, California",46050,7221
1400000US06065045121,06065045121,"Census Tract 451.21, Riverside County, California",70884,8402
1400000US06065045122,06065045122,"Census Tract 451.22, Riverside County, California",68203,22294
1400000US06065045123,06065045123,"Census Tract 451.23, Riverside County, California",77708,16508
1400000US06065045124,06065045124,"Census Tract 451.24, Riverside County, California",56913,12167
1400000US06065045125,06065045125,"Census Tract 451.25, Riverside County, California",96379,26647
1400000US06065045207,06065045207,"Census Tract 452.07, Riverside County, California",33724,5089
1400000US06065045209,06065045209,"Census Tract 452.09, Riverside County, California",26071,5324
1400000US06065045212,06065045212,"Census Tract 452.12, Riverside County, California",50536,5004
1400000US06065045213,06065045213,"Census Tract 452.13, Riverside County, California",56417,8536
1400000US06065045214,06065045214,"Census Tract 452.14, Riverside County, California",83000,14252
1400000US06065045215,06065045215,"Census Tract 452.15, Riverside County, California",87464,16363
1400000US06065045216,06065045216,"Census Tract 452.16, Riverside County, California",59663,14425
1400000US06065045217,06065045217,"Census Tract 452.17, Riverside County, California",48571,9364
1400000US06065045222,06065045222,"Census Tract 452.22, Riverside County, California",70750,22917
1400000US06065045224,06065045224,"Census Tract 452.24, Riverside County, California",54239,15937
1400000US06065045226,06065045226,"Census Tract 452.26, Riverside County, California",58574,8763
1400000US06065045228,06065045228,"Census Tract 452.28, Riverside County, California",92386,27697
1400000US06065045233,06065045233,"Census Tract 452.33, Riverside County, California",43947,19397
1400000US06065045302,06065045302,"Census Tract 453.02, Riverside County, California",31030,5311
1400000US06065045303,06065045303,"Census Tract 453.03, Riverside County, California",29375,14792
1400000US06065045304,06065045304,"Census Tract 453.04, Riverside County, California",95150,14006
1400000US06065045501,06065045501,"Census Tract 455.01, Riverside County, California",33629,5911
1400000US06065045502,06065045502,"Census Tract 455.02, Riverside County, California",30052,9046
1400000US06065045604,06065045604,"Census Tract 456.04, Riverside County, California",26776,4796
1400000US06065045605,06065045605,"Census Tract 456.05, Riverside County, California",31038,4913
1400000US06065045606,06065045606,"Census Tract 456.06, Riverside County, California",54385,8924
1400000US06065045608,06065045608,"Census Tract 456.08, Riverside County, California",117721,25921
1400000US06065045609,06065045609,"Census Tract 456.09, Riverside County, California",27863,9120
1400000US06065045703,06065045703,"Census Tract 457.03, Riverside County, California",34232,3976
1400000US06065045704,06065045704,"Census Tract 457.04, Riverside County, California",35551,7164
1400000US06065045705,06065045705,"Census Tract 457.05, Riverside County, California",31102,3195
1400000US06065045706,06065045706,"Census Tract 457.06, Riverside County, California",32969,11944
1400000US06065045707,06065045707,"Census Tract 457.07, Riverside County, California",42393,3144
1400000US06065045900,06065045900,"Census Tract 459, Riverside County, California",27101,6570
1400000US06065046101,06065046101,"Census Tract 461.01, Riverside County, California",41823,11022
1400000US06065046102,06065046102,"Census Tract 461.02, Riverside County, California",22109,23925
1400000US06065046103,06065046103,"Census Tract 461.03, Riverside County, California",79395,15344
